id,order_date,product_name,product,sales_price,quantity,department,store,city,district,customer,sex,age_group
2883c5c9-ce78-4c54-8e25-20075bf99ff4,2020/5/20 19:58,Airwaves超涼無糖薄荷糖-蜂蜜檸檬,2ceea16c-bd95-40a3-8bef-9012d685ef58,104,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
f03bf8d8-bc7e-40ab-8899-1e4e4dd7ce3a,2021/9/23 21:26,洽洽海鹽瓜子160g,2d7870dc-5f63-4b47-b958-94af0b25a1ae,59,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
90e83333-5e55-4222-86df-513b521e6a63,2021/8/26 23:01,洽洽海鹽瓜子160g,2d7870dc-5f63-4b47-b958-94af0b25a1ae,59,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,39653f7d-f888-4f53-9cfe-d9143f7e03e0,4b52005f-878a-4b2b-95ee-d9e2d719046a,aa0d1c39-0c33-40c1-81df-4d5517a86814,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
c33d84e1-c1f9-47b4-a3b5-76b5253de366,2021/7/29 1:23,洽洽海鹽瓜子160g,2d7870dc-5f63-4b47-b958-94af0b25a1ae,59,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
69f84078-3394-4152-99f9-b83de888a2ca,2021/5/27 19:26,廖心蘭-非基改小豆丁(蒜味),2f46d383-67b3-4114-aa8f-e4396b5c5cde,141,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
8a99b738-7425-4189-b811-6ebc5e13f6fb,2020/10/11 18:12,義美生機 甜心草莓 25g,2f71f6a5-abea-4b18-82c7-b41ea08f6f02,0,3,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,01220559-7825-428b-b0dd-abe76688c3bb,A,5
8a99b738-7425-4189-b811-6ebc5e13f6fb,2020/10/11 18:12,義美生機 甜心草莓 25g,2f71f6a5-abea-4b18-82c7-b41ea08f6f02,68,3,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,01220559-7825-428b-b0dd-abe76688c3bb,A,5
a9174342-0889-4d43-b111-d604c05b28ee,2020/11/21 14:35,乖乖奶油椰子口味-52g,2f92d7d8-5a30-4c53-adf9-b5e5fa30a436,72,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4
181be294-2190-47db-bab6-519f76ccf681,2021/5/27 2:42,樂天木糖醇口香糖-草莓薄荷風味,30598d35-4562-4522-9c07-2d92458a9f3b,27,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
bf117cb1-ac44-41b2-b6e4-dbae87f8edbe,2020/10/11 22:30,樂天木糖醇口香糖-草莓薄荷風味,30598d35-4562-4522-9c07-2d92458a9f3b,27,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
f03bf8d8-bc7e-40ab-8899-1e4e4dd7ce3a,2021/9/23 21:26,義美美味薄餅夾心-草莓,31c50192-88b3-4ddc-ae6b-221874a074c9,45,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
4354ea74-b535-437e-8625-d2b585cd88ce,2020/9/25 13:55,Elastine植萃系列控油洗髮精-綠薄荷,328257ca-352e-4304-b3c5-1d7eee077a16,436,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,020457be-42c6-4074-b15c-ddae166d297a,,4
184e18c1-35ac-48fe-8df4-2ba4c8e75179,2021/5/23 11:10,家樂福有機鴻喜菇(每包約120克),3399e5a2-3aed-427d-97a9-5a8376a2ed46,25,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
99aa684c-bfaa-42a8-a549-5ced37dc6225,2021/6/9 10:21,家樂福有機鴻喜菇(每包約120克),3399e5a2-3aed-427d-97a9-5a8376a2ed46,29,2,c556530b-d0a9-4beb-bc19-7044962f9aa8,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
d717fb35-adfc-4f96-ba86-d0d3883918bf,2020/8/10 19:13,福樂一番鮮全脂鮮乳936ml,35026283-9f97-4d25-8a15-5c6a0100a6b4,80,1,fc537967-e742-4916-b487-8dedc17a11f5,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,020457be-42c6-4074-b15c-ddae166d297a,,4
90e83333-5e55-4222-86df-513b521e6a63,2021/8/26 23:01,瑞士蓮 極醇系列-100%黑巧克力片 50g,35b2235f-8fe9-4463-ab59-9b3e5cbe9a47,179,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,39653f7d-f888-4f53-9cfe-d9143f7e03e0,4b52005f-878a-4b2b-95ee-d9e2d719046a,aa0d1c39-0c33-40c1-81df-4d5517a86814,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
4ec0b688-36e0-4018-99fa-045f6ca1e3cf,2021/9/9 23:16,蔥阿伯經典熟水餃高麗菜豬肉 (每包約150粒),369d6002-ddec-48af-a2ef-3fa9136ca435,299,1,fc537967-e742-4916-b487-8dedc17a11f5,f2d064b2-a928-48aa-be83-a5b3bfc02f41,db83dcc1-85c9-44f9-a047-426b02e8e1a3,b611c86e-0693-41bb-98d4-6de1b4a837f5,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
fa56589e-1207-405e-b150-7869d50964f3,2021/5/23 13:02,台灣有機石虎山蕉(每袋約500克±10%),37e48869-b741-4d0b-b722-df71a23af983,65,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
f03bf8d8-bc7e-40ab-8899-1e4e4dd7ce3a,2021/9/23 21:26,OK洋芋片燒烤風味,37f04020-1610-409b-83b5-bbbe1f5c3708,99,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
8335c985-98d7-42f2-abb3-99e057f8f93b,2021/6/17 0:13,Agnesi拿波里義大利麵醬400g,3824922d-5fb5-48fb-9c93-dfc2e7d0202f,166,1,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
e65c7f3b-f8c1-45fc-8300-df136fe5cefc,2021/6/3 9:30,可立式魚型飯勺,388eb141-d21c-423d-98a5-b71182e0f843,38,2,451ffc74-a780-4ae0-adba-ff8caa8f4b91,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
205c59e9-67a0-4eae-89f2-06736b4db4ad,2021/8/5 1:37,可立式魚型飯勺,388eb141-d21c-423d-98a5-b71182e0f843,38,1,451ffc74-a780-4ae0-adba-ff8caa8f4b91,39653f7d-f888-4f53-9cfe-d9143f7e03e0,4b52005f-878a-4b2b-95ee-d9e2d719046a,aa0d1c39-0c33-40c1-81df-4d5517a86814,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,爭鮮香酥柳葉魚200g,38f90c90-486c-4e57-be9c-1ed6fbfd2da9,129,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3
85632fed-dc5b-47cc-9f4e-80bbc10ae62b,2020/5/17 15:47,比利時蓮花薄脆餅(家庭號),393cdbe5-c1a8-45fb-ae0a-cf25b0cefe3b,159,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
a70c6a3c-d8b8-4280-b85f-56eeb9621006,2020/7/10 10:42,威尼斯冷水壺1L,39d0dfa0-7e4f-4c07-b412-1a78ed62d7fb,148,2,451ffc74-a780-4ae0-adba-ff8caa8f4b91,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3
3cfa854b-1013-444c-8992-62e957fb8a61,2021/2/18 22:47,台灣搵醬蒜蓉醬200g,39f779a8-c830-4e8c-aa2a-74eb18ca8ca3,39,1,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
f03bf8d8-bc7e-40ab-8899-1e4e4dd7ce3a,2021/9/23 21:26,台灣搵醬蒜蓉醬200g,39f779a8-c830-4e8c-aa2a-74eb18ca8ca3,39,1,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
69f84078-3394-4152-99f9-b83de888a2ca,2021/5/27 19:26,千成堂杏仁果-甘王草莓口味,3a1b4cfe-9fc1-4ef0-8f69-aeffac850e70,225,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
e8885fa7-f816-45e1-8e4c-9445583a8e01,2021/11/11 4:18,盛香珍豐葵香瓜子-日月潭紅茶風味,3aa775a1-8d9a-4a76-9360-0867fe3cd482,61,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
8335c985-98d7-42f2-abb3-99e057f8f93b,2021/6/17 0:13,雄獅奶油獅繽紛樂遊三角鉛筆-2B,3abdc8c5-1df3-42e5-8851-efaa55ecc815,48,1,5c829257-734d-4ac0-9c4f-776b954331f0,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
1ea71713-8cbf-4726-8a3b-58372872e37c,2021/6/16 23:39,雄獅奶油獅繽紛樂遊三角鉛筆-2B,3abdc8c5-1df3-42e5-8851-efaa55ecc815,48,1,5c829257-734d-4ac0-9c4f-776b954331f0,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
9d200e58-b7a4-4acf-97af-902d40425c31,2021/4/8 22:15,盛香珍甘草瓜子,3ac05504-7e3c-4329-b5c5-082eb2756762,68,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
e98c4055-384b-43f7-b66d-fce5835ba0f7,2020/8/23 18:43,泰山冰鎮水果茶-250ml,3b43f295-b8d3-4ef0-95a1-3407a95c3f7e,45,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
e8885fa7-f816-45e1-8e4c-9445583a8e01,2021/11/11 4:18,毛寶洗碗精補充包-植物性配方800g,3b7c2d95-5a68-4a28-9202-b16d4223dd9e,64,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
9b261e24-c429-433c-9fea-bb407e8984d6,2020/12/9 21:35,精選宣言綠豆真空包600g,3c62a889-24c9-4f9d-a13f-adb34da05539,70,2,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
3ecffe33-4293-423d-a533-c115ebf0fab4,2021/3/8 2:59,基隆廟口甜不辣(每盒約610g),3c8aa947-fc4c-40e2-b766-32ff2ad518bd,148,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3
b26db8b0-6e96-4bc7-a000-bca2f1305052,2021/12/23 3:33,甘百世巧克力粉杏仁豆70g,3cab478b-ba10-4633-befc-4c874ad4c3c3,41,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f2d064b2-a928-48aa-be83-a5b3bfc02f41,db83dcc1-85c9-44f9-a047-426b02e8e1a3,b611c86e-0693-41bb-98d4-6de1b4a837f5,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
69f84078-3394-4152-99f9-b83de888a2ca,2021/5/27 19:26,大醇豆無加糖豆漿375ml,3dfdb1f8-2900-4d5f-b70c-cab8ad21b6b5,25,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
fb8911a9-8ed2-4219-b629-24d01db08b18,2021/5/17 10:26,大醇豆無加糖豆漿375ml,3dfdb1f8-2900-4d5f-b70c-cab8ad21b6b5,18,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
cd10f0c5-9d4e-48a4-822a-c3cc03d258cc,2021/5/17 12:54,大醇豆無加糖豆漿375ml,3dfdb1f8-2900-4d5f-b70c-cab8ad21b6b5,18,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
654a5e45-1f18-4bb7-a3e8-3359097e1543,2021/5/17 13:06,大醇豆無加糖豆漿375ml,3dfdb1f8-2900-4d5f-b70c-cab8ad21b6b5,18,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
753e0da0-a81b-440b-89ad-d373eb0b3931,2020/9/17 3:09,紅帽子 牛奶巧克力法蘭酥,3e6c87e8-522c-4158-834d-d9406fe224a1,182,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
c33d84e1-c1f9-47b4-a3b5-76b5253de366,2021/7/29 1:23,紅帽子 牛奶巧克力法蘭酥,3e6c87e8-522c-4158-834d-d9406fe224a1,199,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,aad5ef5c-11f4-43d9-8506-19cfacfa8fc2,4b52005f-878a-4b2b-95ee-d9e2d719046a,23ab2965-ecd8-4bb2-933f-424b1f984d39,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
a9a35c16-433c-47a3-a965-5a354b51142c,2020/7/17 10:13,超細纖維萬用擦拭方巾1入,3f35f872-0ae2-4c63-b87b-30209fd4db0b,18,4,451ffc74-a780-4ae0-adba-ff8caa8f4b91,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3
fa56589e-1207-405e-b150-7869d50964f3,2021/5/23 13:02,超細纖維萬用擦拭方巾1入,3f35f872-0ae2-4c63-b87b-30209fd4db0b,18,2,451ffc74-a780-4ae0-adba-ff8caa8f4b91,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
e65c7f3b-f8c1-45fc-8300-df136fe5cefc,2021/6/3 9:30,超細纖維萬用擦拭方巾1入,3f35f872-0ae2-4c63-b87b-30209fd4db0b,18,4,451ffc74-a780-4ae0-adba-ff8caa8f4b91,dd27d4dd-2133-4401-84f5-41ac1327c7fc,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
7521da3f-d50a-4d2e-be0a-504724ee637e,2020/9/13 11:51,Olay多元修護日霜,400772d9-1c83-4aeb-9e60-db75cf311875,528,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
568fb816-596e-4bcf-ae4c-5de077a3b6f4,2021/7/17 15:42,立頓檸檬紅茶TP250ml,404d801e-1f32-4ece-8df7-e29483aa247c,39,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f2d064b2-a928-48aa-be83-a5b3bfc02f41,db83dcc1-85c9-44f9-a047-426b02e8e1a3,b611c86e-0693-41bb-98d4-6de1b4a837f5,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
4ec0b688-36e0-4018-99fa-045f6ca1e3cf,2021/9/9 23:16,奧格 胡桃南瓜濃湯 400g,40528936-22ca-409e-8eb9-6d059d4b04bc,100,1,b197ee3a-3ae9-47e7-98ec-2cae3c60a587,f2d064b2-a928-48aa-be83-a5b3bfc02f41,db83dcc1-85c9-44f9-a047-426b02e8e1a3,b611c86e-0693-41bb-98d4-6de1b4a837f5,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
de860fad-3f1d-460e-aecf-918b73e52955,2021/5/29 12:42,原味巡禮老滷豆干-滷肉珍味,40a2b887-176d-4d5e-978e-cb9a673cd250,39,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,73869acb-3d56-4375-9ba2-afe2bb3c2bf5,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
ccefe038-e08f-409b-856e-b3bce9b975e6,2020/8/31 11:28,茱莉詩比利時奶油薄脆餅,40bb7525-2060-46f3-a9b7-fe7042c45a1b,128,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,茱莉詩比利時奶油薄脆餅,40bb7525-2060-46f3-a9b7-fe7042c45a1b,128,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3
90e83333-5e55-4222-86df-513b521e6a63,2021/8/26 23:01,好麗友好多魚餅乾(烤蝦口味),40dfa426-8807-4ee2-918f-ed3e80c0ca62,55,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,39653f7d-f888-4f53-9cfe-d9143f7e03e0,4b52005f-878a-4b2b-95ee-d9e2d719046a,aa0d1c39-0c33-40c1-81df-4d5517a86814,01e377d9-2b83-4c9f-96ba-ed468c510eb3,,5
51e34a32-aae6-42af-b7bc-6cb5540f8471,2021/5/23 12:55,黑松茶尋味新日式綠茶590ml,441eb0e2-5dcf-4d4d-a9cc-d30a530d335b,67,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,73869acb-3d56-4375-9ba2-afe2bb3c2bf5,0ced232a-ba28-4238-8411-264c228aa751,9aa7200e-ff9f-42e4-b635-b021e6075b7e,00a0c55f-1f16-4475-a7a3-82c5dd6c0ff4,,4
dfcd3d35-d43f-4be4-b074-5188fd285827,2020/5/22 13:24,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,447,2,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,020457be-42c6-4074-b15c-ddae166d297a,,4
4c044334-27b3-4889-9ced-3fd9c71dba7e,2020/10/14 17:07,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,414,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
40c87cad-6730-45c3-8a21-fba13089efa8,2020/10/5 16:07,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,414,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,020457be-42c6-4074-b15c-ddae166d297a,,4
17b18cda-3072-4355-a527-080f070fae7d,2020/5/12 15:33,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,408,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
7f3236b7-bfc1-4921-b162-82154edd3b15,2020/6/11 9:37,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,405,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f75c7c64-a007-4eda-96e2-0fc698e2538f,827e9e3a-30c8-40d0-8241-56773e6d8d9b,d74941ae-b914-4cd1-9b77-7fcf897bee49,020457be-42c6-4074-b15c-ddae166d297a,,4
d9ae0137-54a5-4947-b8fa-d447095f1036,2020/6/20 10:47,OLAY防曬淨白乳液(UV)SPF19-150ml,44efb156-79e0-43e9-bab8-9d377f2e2185,405,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,51cbbfb9-85a5-4032-8f03-7b1c43d08e49,db83dcc1-85c9-44f9-a047-426b02e8e1a3,33450483-6a89-4e30-9024-9e17813c08cd,020457be-42c6-4074-b15c-ddae166d297a,,4
